,Unnamed: 0,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,timeToMarket,start,end,percent,PE,PB,dividend,net_profits_2016,profits_yoy_2016,percent_2016,net_profits_2015,profits_yoy_2015,percent_2015,net_profits_2014,profits_yoy_2014,percent_2014
102,526,300070,碧水源,0.17,90.0,,3.37,,53384.87,97.73,,08-08,20100421,17.462,18.01,3.13824304203,105.941176471,,31.1416288322,184576.0,35.55,-16.357714231,136169.8,44.74,49.1107778016,94081.22,12.01,2.06298294212
103,121,601678,滨化股份,0.3,650.0,,7.04,,36159.81,653.06,,07-21,20100223,7.184,8.76,21.9376391982,29.2,,29.7689279188,35881.31,-16.75,11.5701195838,43100.13,19.17,17.0727272727,36166.96,43.15,37.1913195311
104,99,000426,兴业矿业,0.11,462.24,,4.14,,20594.0,779.59,,08-31,19960828,8.703,10.99,26.2782948409,99.9090909091,,29.6666889812,8945.87,-460.08,23.4993614304,-2484.43,-115.35,18.3971774194,16180.74,133.13,59.9140247179
105,106,600031,三一重工,0.15,738.89,,4.94,,116011.0,740.95,10派0.2,08-30,20030703,6.093,7.65,25.5539143279,51.0,,28.9955578035,20345.7,46.81,-7.11890243902,13858.6,-80.46,-33.8109171627,70920.6,-75.57,58.7029623699
106,44,600258,首旅酒店,0.33,450.58,,3.52,,24071.66,1626.29,,08-29,20000601,19.047,29.73,56.0875728461,90.0909090909,,28.9955495928,21093.85,110.66,-22.9116075765,10013.03,-10.97,83.1714730521,11247.31,-4.66,16.0344086022
107,174,002759,天际股份,0.3,170.64,,3.95,,13460.79,404.6,,08-16,20150528,24.9,28.49,14.4176706827,94.9666666667,,28.0627855154,7700.9,29.27,32.5666826386,5957.38,2.76,198.142857143,5797.14,3.0,
108,217,600997,开滦股份,0.15,275.0,,2.6,,22663.58,319.0,,08-31,20040602,7.039,7.84,11.3794573093,52.2666666667,,28.0329712858,43170.17,-203.55,28.1449117058,-41690.99,-521.66,-22.217502124,9887.44,-60.73,30.9232480534
109,309,000938,紫光股份,0.77,41.5,,3.34,,80649.9,203.99,,08-25,19991104,57.292,61.5,7.34482999372,79.8701298701,,27.7732772814,81482.26,435.52,-41.6477394254,15215.56,20.93,238.34039767,12582.01,24.64,5.93582302048
110,679,002245,澳洋顺昌,0.15,65.32,,7.31,,14815.42,66.46,,08-08,20080605,8.9,9.12,2.47191011236,60.8,,26.8860909091,20562.14,-14.83,-10.705327581,24143.54,41.4,122.180115916,17074.67,83.32,40.099937539
111,815,603416,信捷电气,0.46,-17.86,,7.43,,6396.38,50.94,,07-28,20161221,35.637,36.32,1.91654740859,78.9565217391,,26.5790450952,10019.03,23.26,133.79256052,8128.62,7.44,,7565.61,21.18,
112,245,601717,郑煤机,0.1,233.33,,1.6,,16303.01,286.16,,08-26,20100803,7.021,7.78,10.8104258653,77.8,,26.4707425559,6199.74,46.92,-6.34920634921,4219.86,-79.43,-1.0558268444,20519.31,-76.33,26.178184846
113,142,300083,劲胜智能,0.21,425.0,,5.74,,30271.53,500.64,,08-29,20100520,7.333,8.79,19.8690849584,41.8571428571,,25.1969328758,13144.14,-127.94,-37.8980352304,-47050.2,-732.85,144.928438083,7434.68,-41.69,11.752433936
114,746,000969,安泰科技,0.02,47.76,,0.45,,2034.66,56.8,,08-30,20000529,10.54,10.78,2.2770398482,539.0,,24.9446666666,7903.46,-9.77,-18.7981510015,8758.8,-146.13,42.3245614035,-18989.27,-401.6,23.0105206366
115,343,601898,中煤能源,0.13,160.0,,1.95,,169613.7,175.17,,08-24,20080201,5.774,6.18,7.03152060963,47.5384615385,,24.9121078818,202653.0,-180.42,-3.97472143689,-252008.9,-428.7,-12.3597143274,76668.1,-78.56,47.9301423027
116,33,601225,陕西煤业,0.55,2091.24,,14.6,,547280.71,2083.49,,08-26,20140128,4.79,8.8,83.7160751566,16.0,,24.8875738155,275488.53,-192.18,-0.208333333333,-298854.16,-414.09,-26.6839773942,95149.7,-72.71,42.6050969288
117,420,000796,凯撒旅游,0.17,136.11,,6.93,,13443.68,136.11,,08-24,19970703,15.017,15.86,5.61363787707,93.2941176471,,24.2463092527,21258.81,3.3,-44.8269527519,20579.71,475.51,279.821378733,3575.92,-22.72,45.7689178194
118,889,600715,文投控股,0.21,40.0,,7.45,,35035.92,45.14,,08-29,19960701,22.05,22.47,1.90476190476,107.0,,23.6985,60108.64,336.15,6.34706279541,13781.61,-388.29,141.036968147,-4780.52,75.03,230.084420568
119,534,000498,山东路桥,0.23,95.27,,7.2,,25893.74,95.27,,08-25,19970609,7.93,8.25,4.03530895334,35.8695652174,,23.609096875,42970.66,13.98,-11.5942028986,37700.57,21.13,93.3189655172,31124.77,19.14,14.8514851485
120,775,600873,梅花生物,0.2,53.85,,6.69,,62044.31,53.54,,08-22,19950217,6.253,6.4,2.35087158164,32.0,,22.7745319728,104168.99,144.84,-27.5266573945,42545.68,-14.95,28.6992840095,50026.57,23.92,17.0799860286
121,401,000006,深振业A,0.18,144.58,,4.87,,24960.65,144.51,,08-18,19920427,9.26,9.85,6.37149028078,54.7222222222,,22.6807220339,77858.09,86.82,-16.4862914863,41675.28,-17.97,64.3884358784,50803.07,-27.02,47.6576182137
122,717,002376,新北洋,0.21,50.0,,5.46,,13422.29,60.37,,08-23,20100323,12.209,12.54,2.71111475141,59.7142857143,,22.2675930514,22712.66,54.22,-32.0362948118,14727.8,-51.94,68.5969028625,30643.56,34.97,1.02398786385
123,42,603326,我乐家居,0.1,1681.03,,4.04,,1239.49,1694.28,,08-28,20170616,11.84,20.88,76.3513513514,208.8,,22.1905699115,6874.1,21.77,,5645.33,50.84,,3742.54,-6.92,
124,541,600114,东睦股份,0.36,80.0,,6.42,,15057.6,93.4,,08-25,20040511,17.019,17.75,4.29519948293,49.3055555556,,21.7452065664,17586.31,9.65,7.85854616896,16038.61,30.0,21.9868573637,12337.12,68.02,35.6438758389
125,255,600771,广誉远,0.22,175.0,,4.5,,7867.58,265.48,,08-22,19961105,33.44,37.58,12.3803827751,170.818181818,,21.4436019324,12281.01,5948.84,4.56535334584,203.03,-94.46,36.1430395913,3664.64,-287.32,-9.12959381044
126,56,300122,智飞生物,0.11,1000.0,,6.6,,17179.01,1326.96,,08-15,20100928,16.462,26.79,62.7384278945,243.545454545,,21.1506734315,3252.03,-83.53,-9.14509630774,19740.19,33.38,83.0756794988,14800.4,13.55,-16.670876484
127,297,600619,海立股份,0.13,225.0,,2.82,,11434.55,214.37,,08-19,19921116,14.301,15.78,10.3419341305,121.384615385,,20.7282310344,17616.36,157.39,-15.0368346008,6844.31,-26.81,86.1740957859,9351.85,-10.19,32.1976897207
128,342,300110,华仁药业,0.01,82.98,,0.55,,846.6,176.55,,08-31,20100825,10.284,11.16,8.51808634772,1116.0,,20.7264863014,2394.62,4.4,10.2841823056,2293.65,-59.15,96.9792986903,5615.4,-53.79,24.6773768765
129,161,600188,兖州煤业,0.65,438.84,,7.1,,318914.4,438.32,,08-28,19980701,10.76,13.04,21.1895910781,20.0615384615,,20.6856280701,206458.5,140.2,15.018706574,85951.4,-62.37,-28.2261776891,228416.7,79.68,48.8579259936
130,686,600614,鹏起科技,0.12,67.14,,4.36,,20557.27,65.0,,08-08,19920828,11.679,12.05,3.17664183577,100.416666667,,20.4618598383,9169.23,94.76,0.724450194049,4707.92,-38.77,75.0452898551,7688.37,134.27,27.7531340405
131,332,600533,栖霞建设,0.06,185.4,,1.7,,6773.88,185.71,,08-25,20020328,5.552,6.06,9.14985590778,101.0,,20.2964944882,19538.74,5.2,-16.2594268477,18572.81,1338.13,36.0558177714,1291.46,-92.51,54.2088607595
132,1087,002027,分众传媒,0.29,-35.56,,29.31,,253295.49,33.23,,08-30,20040804,9.888,10.05,1.63834951456,34.6551724138,,20.2826074074,445121.17,31.34,-32.4497882224,338914.2,51318.56,482.954998009,659.13,-105.33,37.2131147541
133,98,002045,国光电器,0.08,700.0,,2.54,,3443.11,785.15,,08-19,20050523,12.399,17.24,39.0434712477,215.5,,20.1096361289,6042.35,25.97,-33.7377084224,4796.48,-48.18,180.960960961,9256.4,13.52,22.9689807976
134,237,603225,新凤鸣,0.96,,,13.12,,52633.16,293.6,,08-08,20170418,32.02,36.71,14.6470955653,38.2395833333,,20.0449296375,73156.43,140.26,,30448.39,4.49,,29139.11,542.6,
135,777,600529,山东药玻,0.44,29.99,,4.26,,13211.42,53.32,,08-15,20020603,21.079,21.66,2.75629773708,49.2272727273,,19.344789673,18960.49,30.4,11.0590094837,14540.74,16.6,57.3928186417,12470.27,1.94,26.2458123953
136,384,600699,均胜电子,0.65,80.56,,4.7,,61560.01,151.31,,08-19,19931206,32.868,35.48,7.94693927224,54.5846153846,,19.0400347626,45369.38,13.46,5.88576398956,39985.79,15.27,60.6261319534,34688.35,20.03,26.6050838574
137,567,600657,信达地产,0.16,77.78,,2.68,,24536.04,88.18,,08-30,19930524,5.976,6.26,4.75234270415,39.125,,18.5550591549,88099.54,2.42,-10.4853205512,86016.6,12.05,-14.0687347149,76767.85,9.06,158.794137242
138,848,000967,盈峰环境,0.16,-34.29,,5.14,,17475.75,48.01,,08-25,20000330,9.305,9.55,2.63299301451,59.6875,,18.2340020408,24578.99,119.26,-21.8001512732,11210.15,85.24,125.701820941,6051.73,13.94,78.2285327924
139,163,300374,恒通科技,0.14,366.67,,3.45,,2821.86,431.88,,07-18,20150319,21.524,26.66,23.8617357369,190.428571429,,18.0992700934,5021.87,15.49,-21.5740572053,4348.29,-30.23,247.141411586,6232.41,1.57,
140,280,002334,英威腾,0.12,222.79,,5.37,,9092.22,227.82,,08-30,20100113,8.047,9.07,12.7128122282,75.5833333333,,17.9205038123,6806.73,-54.28,-27.9846071237,14888.02,-8.05,56.4328713426,16191.4,31.12,6.35795116141
141,140,000525,红太阳,0.6,512.47,,7.1,,35073.72,512.56,,08-15,19931028,16.938,21.88,29.176998465,36.4666666667,,17.5672628086,12641.31,-30.52,5.70394408387,18194.78,-57.4,7.50754780275,42708.3,14.81,6.17609346061
142,153,600110,诺德股份,0.1,481.4,,5.96,,11505.17,481.61,,08-01,19971007,10.66,13.59,27.4859287054,135.9,,17.5220566553,2648.22,-81.68,10.4663212435,14454.05,-155.15,52.9318541997,-26210.27,-4841.86,3.61247947455
143,64,000822,山东海化,0.38,1166.67,,14.58,,33725.95,1173.96,,08-04,19980703,7.09,11.9,67.8420310296,31.3157894737,,17.3043168399,-12308.68,-200.36,-4.31848852901,12264.6,-25.79,47.0238095238,16526.35,-114.64,51.3513513514
144,796,600597,光明乳业,0.3,52.19,,7.11,,36630.69,52.17,,08-29,20020828,12.894,13.29,3.07119590507,44.3,,16.9868681818,56318.54,34.63,-17.1709385238,41833.0,-26.34,-7.51544676806,56791.98,39.87,-20.476235472
145,785,600208,新湖中宝,0.06,61.76,,1.62,,47477.6,53.02,,08-30,19990623,4.16,4.29,3.125,71.5,,16.9664,583846.08,403.0,-11.7709437964,116072.33,7.28,-34.4228094576,108192.22,10.05,133.290071382
146,640,002055,得润电子,0.2,71.94,,5.2,,9164.03,71.97,,08-26,20060725,23.684,24.69,4.24759331194,123.45,,16.9437125249,3867.56,-54.6,-38.6710860221,8518.37,-13.62,240.937582767,9861.41,-19.65,8.92393499375
147,122,300013,新宁物流,0.12,485.0,,2.6,,3480.95,642.11,,08-25,20091030,12.921,17.82,37.9150220571,148.5,,16.9355037967,6098.36,-155.57,-35.4466426859,-10974.57,-1804.67,95.258999122,643.79,31.05,24.6473735409
148,433,002091,江苏国泰,0.23,-20.69,,6.02,,36874.95,129.87,,08-26,20061208,10.035,10.81,7.72296960638,47.0,,16.8160703226,54073.86,125.28,-23.221117062,24002.45,17.42,84.8917810157,20442.2,20.83,25.6934566145
149,190,300401,花园生物,0.41,355.56,,9.56,,7518.89,378.01,,08-12,20141009,37.909,46.8,23.4535334617,114.146341463,,16.1174008436,4377.28,262.52,33.0327063448,1207.47,-67.62,62.6298367766,3728.72,2.34,280.334273931
150,141,000898,鞍钢股份,0.25,514.63,,3.98,,182300.0,507.67,,08-29,19971225,4.978,6.55,31.5789473684,26.2,,16.0762166667,161600.0,-135.18,5.66758649968,-459300.0,-594.94,-21.9903957609,92800.0,20.52,93.4956744633
151,130,601666,平煤股份,0.26,574.05,,5.32,,62557.21,574.8,,08-29,20061123,4.87,6.66,36.7556468172,25.6153846154,,15.6384134078,75325.5,-135.24,4.50643776824,-213755.3,-1176.21,-22.3980016653,19861.77,-70.21,16.965329178
152,207,000408,藏格控股,0.15,-46.7,,5.15,,31461.76,337.84,10派3,08-29,19960628,15.12,18.4,21.6931216931,122.666666667,,15.5736,91180.98,-1631.87,-23.7518910741,-5952.28,7.74,87.6064333018,-5524.68,-355.64,77.0519262982
153,426,600668,尖峰集团,0.7,132.1,,9.65,,24053.57,132.11,,08-29,19930728,16.506,17.96,8.80891796922,25.6571428571,,14.9973016506,28522.95,41.98,-3.8560111836,20089.94,-29.02,33.2815775173,28302.06,40.41,41.4251207729
154,432,002305,南国置业,0.01,90.91,,0.24,,1099.96,130.03,,08-23,20091106,5.149,5.6,8.75898232667,560.0,,14.845331929,4328.14,41.04,-18.7726770784,3068.72,-93.75,33.9885859226,49090.11,-9.19,0.424538314583
155,329,000761,本钢板材,0.17,178.33,,4.04,,52363.57,186.86,,08-25,19980115,5.38,6.06,12.6394052045,35.6470588235,,14.7839235294,78127.48,-123.72,-3.23741007194,-329362.45,-1514.76,8.4454846889,23280.48,-15.53,72.8008088979
156,1009,002332,仙琚制药,0.09,-10.0,,3.61,,8116.81,37.78,,08-25,20100112,8.512,8.73,2.56109022556,97.0,,14.7515302753,14618.69,37.2,-14.2021973591,10655.1,87.93,39.7520777574,5669.57,-6.43,16.338905277
157,749,603027,千禾味业,0.24,-38.14,,8.12,,7534.99,56.25,,08-25,20160307,22.355,23.22,3.8693804518,96.75,,14.5372109827,10008.86,50.44,308.982802781,6653.11,25.6,,5297.03,-24.83,
158,583,002254,泰和新材,0.1,66.67,,3.04,,6160.92,83.24,,08-30,20080625,12.266,12.97,5.739442361,129.7,,14.5031511364,5883.82,-38.19,-22.2144714313,9518.58,-37.05,67.4524795582,15121.82,79.42,47.9962281942
159,407,000703,恒逸石化,0.53,96.3,,7.51,,85204.85,142.06,,08-29,19970328,14.92,16.4,9.91957104558,30.9433962264,,14.3211837838,83033.74,349.79,35.2797171094,18460.58,-152.34,23.0365908077,-35268.24,-182.61,22.7104722793
160,606,600634,富控互动,0.1,66.67,,1.94,,5653.59,78.46,,08-25,19930304,17.74,18.75,5.69334836528,187.5,,13.7809940594,17231.04,40.68,-17.4077005447,12248.75,-9.13,79.5903010033,13479.85,15.09,67.9775280899
161,235,000688,建新矿业,0.21,293.88,,12.88,,24149.98,293.92,,08-22,19970120,9.01,10.95,21.5316315205,52.1428571429,,13.650614433,23432.33,-18.75,-12.4392614189,28839.21,-10.61,42.3236514523,32260.59,14.3,25.0865051903
162,885,002308,威创股份,0.12,33.33,,4.33,,10375.52,45.43,,08-22,20091127,14.74,15.24,3.3921302578,127.0,,13.392764,18223.35,52.53,-40.1615718751,11947.15,13.58,199.089363769,10519.01,-65.15,7.25354863915
163,185,600303,曙光股份,0.58,346.15,,13.16,,39461.31,384.32,,08-25,20001226,8.992,11.58,28.78113879,19.9655172414,,13.35318949,6068.97,-41.31,-41.2364396811,10341.5,914.27,157.956844235,1019.6,-103.79,40.004720321
164,936,002126,银轮股份,0.23,43.75,,7.08,,16689.17,41.43,,08-24,20070418,9.649,9.95,3.11949424811,43.2608695652,,13.2809990033,25672.92,28.11,5.41898830984,20039.7,31.88,54.7945205479,15195.45,57.55,15.0389105058
165,586,600708,光明地产,0.15,40.78,,2.92,,26033.61,82.94,,08-30,19960606,6.756,7.18,6.27590290112,47.8666666667,,13.2156283019,101109.15,98.15,-29.389632107,51027.16,210.34,48.7793500233,16442.1,1.91,17.3754334733
166,62,601600,中国铝业,0.05,24900.0,,1.98,,75131.3,1207.81,,08-18,20070430,4.22,8.09,91.7061611374,161.8,,13.1704346253,40249.4,95.08,-15.0905432596,20631.9,-101.27,-20.48,-1621688.0,-1810.84,83.8235294118
167,969,000979,中弘股份,0.0,22.5,,0.3,,2930.96,39.69,,08-30,20000616,1.883,1.94,3.02708443972,inf,,13.1116263158,15704.85,-45.28,-33.7671473795,28698.63,-1.51,40.7425742574,29138.49,33.26,30.7443365696
168,517,300299,富春股份,0.21,90.91,,5.59,,8137.87,99.84,,08-29,20120319,13.457,14.49,7.6763022962,69.0,,13.0062621491,10980.17,56.97,-56.8602936462,6995.09,376.31,474.369361075,1468.61,28.29,10.6786223762
169,300,600210,紫江企业,0.38,211.57,,11.76,,57170.05,211.49,,08-30,19990824,5.325,6.2,16.4319248826,16.3157894737,,12.8706771429,22388.6,108.94,-30.0354749704,10715.19,-33.83,55.7715923045,16192.62,-28.96,58.9459986988
170,347,300053,欧比特,0.09,152.0,,2.77,,5496.27,171.9,,08-29,20100211,14.16,16.08,13.5593220339,178.666666667,,12.677625,8458.95,46.26,-13.0007372819,5783.37,130.74,134.018691589,2506.46,-10.53,66.6666666667
171,535,002195,二三四五,0.14,16.67,,6.65,,45302.79,95.19,,08-18,20071212,6.632,7.13,7.50904704463,50.9285714286,,12.6767084337,63496.56,52.2,-38.5812187442,41718.34,252.38,116.696769015,11838.98,301.7,171.109902067
172,372,002371,北方华创,0.12,92.17,,1.64,,5278.88,154.76,,08-24,20100316,26.579,29.83,12.2314609278,248.583333333,,12.6526177791,9290.16,140.38,38.0655550361,3864.79,-7.7,-26.1310003453,4187.24,-59.38,21.9513336453
173,200,002092,中泰化学,0.58,230.13,,8.11,,124436.02,357.08,,08-10,20061208,12.018,15.45,28.5571642536,26.6379310345,,12.5040426574,184347.44,23914.89,37.8685327521,767.64,-97.81,13.7989556136,35037.6,242.31,48.0193236715
174,449,002496,辉丰股份,0.16,121.43,,6.56,,23404.05,124.12,,08-04,20101109,4.901,5.39,9.9775556009,33.6875,,12.4399206544,17440.01,0.87,-33.237978477,17290.33,-14.09,45.5681142177,20126.68,23.37,72.4102564103
175,74,600971,恒源煤电,0.63,952.33,,10.27,,63136.86,1011.71,,08-19,20040817,6.27,11.38,81.4992025518,18.0634920635,,12.4137410959,3528.66,-102.55,-0.317965023847,-138329.15,-8982.73,-27.9495990836,1557.28,-94.97,24.7142857143
176,683,002766,索菱股份,0.29,52.79,,4.05,,5716.8,65.82,,08-21,20150611,18.689,19.68,5.30258440794,67.8620689655,,12.4128151362,7654.18,17.28,-24.1271516726,6526.36,1.17,398.522566282,6450.61,3.6,
177,457,601996,丰林集团,0.07,16.67,,3.72,,6681.9,120.25,,08-31,20110929,4.661,5.12,9.84767217335,73.1428571429,,12.2110076253,8870.36,64.42,3.80846325167,5395.0,-35.35,13.7572840132,8344.39,-7.99,12.1625461779
178,143,600490,鹏欣资源,0.06,442.61,,1.95,,11315.81,498.35,,08-18,20030626,7.8,11.05,41.6666666667,184.166666667,,11.9604,5149.29,162.45,18.0030257186,1962.04,-73.95,-38.7395736793,7531.21,-23.77,55.879803525
179,133,600549,厦门钨业,0.42,561.77,,6.75,,45304.47,562.12,,08-10,20021107,21.817,32.13,47.2704771508,76.5,,11.8915660235,14700.33,-122.19,17.8278245841,-66248.27,-250.18,-25.4649384108,44111.72,-4.01,38.5731020249
180,587,002002,鸿达兴业,0.21,84.07,,12.51,,50495.52,82.93,,08-22,20040625,7.241,7.75,7.02941582654,36.9047619048,,11.7975664047,81780.24,57.55,-28.3069306931,51908.51,49.57,188.571428571,34705.31,17.39,25.268432355
181,175,300157,恒泰艾普,0.1,400.0,,1.87,,7093.83,403.8,,08-24,20110107,9.19,12.34,34.2763873776,123.4,,11.7807047619,8495.38,13.19,-23.9112435834,7505.17,-7.73,21.0099188458,8134.16,-38.07,-35.3185146782
182,408,002408,齐翔腾达,0.18,125.0,,5.36,,32325.64,141.93,,08-10,20100518,10.943,12.29,12.3092387828,68.2777777778,,11.5303636971,50251.02,172.83,84.5673806713,18418.71,-38.48,-4.30923176243,29940.22,-13.49,15.5538977993
183,23,600516,方大炭素,0.24,2654.02,,6.83,,41185.41,2647.66,,08-22,20020830,9.242,30.55,230.556156676,127.291666667,,11.4837965647,6744.89,117.48,-25.9810988307,3101.37,-88.89,28.0484052918,27916.55,18.27,29.2893131795
184,1141,600663,陆家嘴,0.34,30.89,,5.86,,115368.27,30.87,,07-29,19930628,21.763,22.36,2.7431879796,65.7647058824,,11.2533301507,264873.6,39.41,-19.6640826873,190002.35,18.64,34.5953197198,160150.04,13.91,123.832295374
185,192,600345,长江通信,0.6,361.54,,8.82,,11972.31,376.42,,08-31,20001222,22.611,30.2,33.5633098934,50.3333333333,,11.2152228489,6353.15,-13.39,-4.5667496729,7335.63,66.44,59.5703125,4407.47,-155.91,12.6299021467
186,1050,002492,恒基达鑫,0.1,-9.79,,3.34,,3879.54,35.33,,08-30,20101102,8.402,8.67,3.18971673411,86.7,,11.0762186567,4437.08,36.37,-21.6011943641,3253.63,-26.62,73.6952998379,4433.89,-8.9,9.98217468806
187,259,600888,新疆众和,0.09,172.56,,2.19,,7198.92,253.9,,08-18,19960215,6.003,7.45,24.1046143595,82.7777777778,,10.5332529371,3928.82,59.26,-10.6696428571,2466.97,-104.65,10.145877725,-53085.02,-709.87,36.000891663
188,505,300335,迪森股份,0.24,103.76,,7.96,,8788.38,102.71,,08-29,20120710,17.34,19.04,9.80392156863,79.3333333333,,10.47642,12750.98,194.34,-5.87341222451,4332.03,-31.51,48.8887092863,6324.87,-8.19,6.63621477204
189,337,601899,紫金矿业,0.07,176.0,,5.07,,150539.94,179.63,,08-19,20080425,3.287,3.87,17.7365378765,55.2857142857,,10.1276811321,183979.88,11.12,-3.52216025829,165567.16,-29.4,6.43548890972,234506.27,10.34,51.8500948767
190,507,603005,晶方科技,0.23,109.09,,3.1,,5251.99,102.6,,08-12,20140210,29.986,33.04,10.1847528847,143.652173913,,10.0738821218,5275.33,-53.43,-40.0567727491,11327.53,-42.3,19.8265743646,19631.09,27.7,83.8346030208
191,368,300422,博世科,0.15,-6.0,,5.17,,5297.64,156.05,,08-29,20150217,16.259,18.81,15.6897718187,125.4,,9.94597001175,6267.89,45.79,-9.43070409982,4299.2,37.52,651.444118878,3126.23,11.63,
192,315,002110,三钢闽光,0.79,44.67,,13.79,,108058.72,199.88,,08-25,20070126,13.034,15.66,20.1473070431,19.8227848101,,9.9209288652,92653.47,-199.77,86.4397081963,-92863.64,-3006.28,15.0592495063,3195.27,-40.72,33.950617284
193,1116,600360,华微电子,0.05,31.43,,1.67,,3418.92,32.0,,08-26,20010316,8.836,9.13,3.32729741965,182.6,,9.61741496598,4061.87,-5.55,-8.78496954682,4300.77,20.59,95.1057401813,3566.53,-18.9,26.239511823
194,467,300266,兴源环境,0.26,-8.59,,8.62,,25977.22,116.13,,08-03,20110927,27.418,30.79,12.298490043,118.423076923,,9.44262259789,18578.17,82.38,17.8761822872,10186.5,60.31,167.510063255,6354.25,194.16,211.76048763
195,458,300088,长信科技,0.26,116.67,,7.5,,29958.31,119.42,10转10,08-30,20100526,7.879,8.88,12.7046579515,34.1538461538,,9.39970209791,34709.78,46.01,13.3669064748,23771.45,43.47,82.1756225426,16569.23,-37.13,3.86604955078
196,933,600017,日照港,0.07,40.0,,2.18,,22711.28,41.59,,08-24,20061017,4.041,4.22,4.4295966345,60.2857142857,,9.38911675977,17624.32,-42.81,-38.0689655172,30815.85,-46.17,41.3255360624,57251.39,-28.61,85.8695652174
197,110,600282,南钢股份,0.3,730.79,,16.45,,120815.63,730.02,,08-18,20000919,3.1,5.54,78.7096774194,18.4666666667,,9.27484426229,35373.52,-114.54,-2.20820189274,-243242.59,-933.23,0.0,29192.72,-147.2,64.2487046632
198,757,000965,天保基建,0.17,54.55,,3.63,,17371.16,55.69,,08-29,20000406,6.663,7.09,6.40852468858,41.7058823529,,8.68998758782,29063.2,55.52,-2.84339457568,18687.64,-29.52,-20.8905294728,26516.21,58.53,58.7728937729
199,281,600409,三友化工,0.52,227.46,,12.99,,96213.26,227.48,,08-08,20030618,9.268,11.7,26.2408286577,22.5,,8.66893355265,76286.0,84.89,22.6899655811,41260.72,-13.53,26.9153225806,47715.1,7.18,35.1191827469
200,159,600567,山鹰纸业,0.18,356.03,,9.39,,82623.05,450.95,,08-10,20011218,3.601,5.48,52.1799500139,30.4444444444,,8.64220835551,35280.4,68.76,-4.10119840213,20906.19,90.15,31.8469101124,10994.84,-47.11,38.3195726081
201,821,002366,台海核电,0.98,50.77,,21.36,,42581.92,50.4,,08-23,20100312,26.756,28.34,5.92016743908,28.9183673469,,8.51327272727,39233.42,2131.14,-18.6228291615,1758.44,-50.11,118.016046681,3524.94,20.93,209.100225456
202,611,300567,精测电子,0.66,34.69,,7.14,,5245.03,77.56,,08-29,20161122,96.792,105.69,9.19290850484,160.136363636,,8.43693809844,9868.42,28.58,306.68907563,7675.04,52.83,,5021.99,0.97,
203,1019,600958,东方证券,0.28,16.67,,4.27,,175524.23,36.76,,08-28,20150323,15.387,16.06,4.37382205758,57.3571428571,,8.40454858841,231397.49,-68.41,-31.9370106604,732522.45,212.82,95.342607794,234167.12,132.44,
204,389,601015,陕西黑猫,0.1,150.0,,3.33,,9265.06,148.6,,07-28,20141105,9.54,11.23,17.714884696,112.3,,8.38842603551,21562.4,-176.75,22.5118787723,-28092.82,-246.84,-17.7197802198,19132.21,9.36,93.2217231523
205,460,002171,楚江新材,0.32,78.89,,5.28,,17235.37,118.22,10转10,08-28,20070921,7.835,8.94,14.1033822591,27.9375,,8.38238642534,18740.15,166.01,-33.8148335868,7044.92,34.45,83.791336749,5239.83,356.71,80.5213004484
206,784,600577,精达股份,0.09,51.72,,5.8,,17286.25,53.07,10派0.5,08-02,20020911,4.069,4.33,6.41435242074,48.1111111111,,8.27363333334,22391.93,72.45,-34.2649434572,12984.69,-3.73,82.7036599764,13488.47,2.42,84.8336061102
207,714,002043,兔宝宝,0.19,58.33,,9.5,,15795.33,61.12,,08-22,20050510,11.531,12.39,7.44948399965,65.2105263158,,8.2045951106,25983.01,166.52,24.4845082587,9749.02,127.83,159.758833427,4279.14,84.67,44.0808080808
208,257,600111,北方稀土,0.03,258.14,,1.33,,11196.06,258.27,,08-18,19970924,12.259,16.13,31.5768007178,537.666666667,,8.17910599329,9083.56,-72.11,-12.2916219503,32571.54,-49.35,-18.4015412458,64302.74,-59.15,17.426475629
