code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
600192,长城电工,0.03,-29.52,,0.7,,1360.59,-29.56,,08-24
600658,电子城,0.09,-47.06,,1.19,,7125.26,-29.6,,08-30
300413,快乐购,0.05,-28.98,,1.22,,1984.98,-29.67,,08-28
000722,湖南发展,0.15,-28.57,,2.47,,6793.0,-29.75,,08-18
600483,福能股份,0.19,-32.14,,2.91,,29501.07,-29.78,,08-30
300117,嘉寓股份,0.03,-50.0,,1.45,,2061.27,-29.88,,08-28
601163,三角轮胎,0.34,-47.69,,3.41,,27191.85,-29.88,,08-25
300550,和仁科技,0.16,-46.67,,2.57,,1250.75,-29.92,,08-29
000560,昆百大A,0.02,-29.9,,0.67,,2548.73,-29.96,,08-17
002630,华西能源,0.11,-29.98,,3.01,,8374.48,-29.99,,08-25
600358,国旅联合,-0.05,-36.29,,-4.6,,-2289.0,-30.37,,08-25
002420,毅昌股份,-0.13,-30.49,,-3.2,,-5237.51,-30.48,,08-29
601555,东吴证券,0.14,-33.33,,2.09,,42684.98,-30.51,,08-30
002761,多喜爱,0.06,-25.0,,1.05,,685.48,-30.72,,08-25
002750,龙津药业,0.06,-30.81,,3.43,,2340.2,-30.78,,08-25
600166,福田汽车,0.02,-62.0,,0.53,,10162.7,-30.79,,08-31
000962,东方钽业,-0.22,-30.85,,-6.63,,-9535.34,-30.85,,08-22
600981,汇鸿集团,0.11,-31.25,,2.95,,24251.39,-31.19,,08-25
300532,今天国际,0.14,-71.82,,2.92,,2170.89,-31.23,,08-01
002816,和科达,0.08,-48.42,,1.64,,846.88,-31.25,,08-23
603566,普莱柯,0.19,-60.42,,4.13,,6193.85,-31.33,,08-18
600221,海航控股,0.07,-50.15,,1.94,,114733.3,-31.43,,08-26
300084,海默科技,0.01,-42.22,,0.11,,199.63,-31.46,,08-26
002250,联化科技,0.2,-33.33,,3.12,,16846.45,-31.54,,08-30
000656,金科股份,0.06,-57.14,,2.13,,45559.23,-31.66,,08-22
000861,海印股份,0.03,-25.0,,2.12,,6562.33,-31.82,,08-30
600707,彩虹股份,-0.1,-31.97,,-5.85,,-7390.04,-31.86,,08-30
300090,盛运环保,0.04,-31.98,,1.06,,5528.06,-31.99,,08-25
601777,力帆股份,0.1,-29.38,,1.79,,12096.24,-32.02,,08-23
600863,内蒙华电,0.04,-33.33,,2.43,,25350.3,-32.03,,08-25
000690,宝新能源,0.12,-42.86,,3.2,,26719.61,-32.14,,08-26
000068,华控赛格,-0.02,-32.05,,-2.59,,-1596.7,-32.27,,08-29
002504,*ST弘高,0.08,-73.33,,7.09,,8153.39,-32.31,,08-31
002701,奥瑞金,0.18,-32.35,,7.8,,41434.23,-32.35,,08-30
300292,吴通控股,0.07,-82.93,,3.39,,8808.06,-32.45,,08-29
600064,南京高科,0.66,-32.79,,5.1,,51291.25,-32.78,,07-29
002786,银宝山新,0.08,-33.33,,2.86,,3031.95,-32.81,,08-17
300593,新雷能,0.13,-51.85,,3.43,,1539.42,-33.08,,08-28
300398,飞凯材料,0.07,-80.0,,3.08,,2423.96,-33.11,,08-29
300436,广生堂,0.19,-34.01,,4.87,,2725.99,-33.11,,08-15
300321,同大股份,0.11,-33.19,,1.66,,963.53,-33.17,,08-22
000790,泰合健康,0.03,-33.16,,1.67,,1120.15,-33.19,,08-18
002621,三垒股份,0.03,-50.0,,0.77,,874.19,-33.23,,08-22
600312,平高电气,0.26,-43.66,,3.86,,35021.08,-33.28,,08-11
002539,云图控股,0.07,-36.36,,2.38,,7336.18,-33.29,,08-29
002124,天邦股份,0.19,-39.77,,6.13,,13557.0,-33.32,,08-22
600177,雅戈尔,0.57,-56.49,,8.65,,204713.03,-33.33,,08-29
300151,昌红科技,0.03,-25.0,,1.61,,1325.61,-33.36,,08-29
300517,海波重科,0.12,-52.0,,2.12,,1277.73,-33.37,,08-22
300442,普丽盛,0.02,-50.0,,0.25,,246.46,-33.44,,08-25
603803,瑞斯康达,0.21,-36.36,,4.34,,8005.51,-33.46,,08-25
300225,金力泰,0.06,-33.53,,2.96,,2602.06,-33.49,,08-29
002246,北化股份,0.06,-33.33,,2.07,,2568.91,-33.61,,08-23
600267,海正药业,0.01,-33.33,,0.2,,1350.4,-33.61,,08-22
002422,科伦药业,0.18,-33.33,,2.21,,25615.02,-33.65,,08-30
000032,深桑达A,0.06,-34.07,,1.75,,2537.38,-33.8,,08-26
300499,高澜股份,0.11,-65.63,,2.15,,1291.28,-33.83,,08-25
300085,银之杰,0.01,-33.63,,1.04,,1009.87,-33.83,,08-29
002481,双塔食品,0.03,-31.2,,1.65,,4340.33,-33.9,,08-23
000532,华金资本,0.04,-33.84,,2.09,,1508.63,-33.93,,08-31
002796,世嘉科技,0.18,-48.57,,2.95,,1444.26,-34.04,,08-19
000750,国海证券,0.08,-38.46,,2.59,,35788.38,-34.13,,08-29
603707,健友股份,0.34,-34.14,,8.96,,12327.15,-34.14,,08-01
603877,太平鸟,0.2,-41.18,,3.23,,9400.86,-34.36,,08-29
600265,ST景谷,-0.07,-30.0,,-54.74,,-871.99,-34.39,,08-26
002284,亚太股份,0.09,-30.77,,2.45,,6515.26,-34.41,,08-29
002267,陕天然气,0.23,-34.43,,4.62,,25196.01,-34.44,,08-16
600760,中航黑豹,-0.08,-33.33,,-6.38,,-2714.67,-34.53,,08-18
300608,思特奇,-0.1,-58.33,,-1.6,,-801.6,-34.66,,08-24
603169,兰石重装,0.01,-34.62,,0.41,,1220.89,-34.74,,08-18
600551,时代出版,0.3,-34.75,,3.01,,15314.58,-34.76,10派2.39,08-10
600066,宇通客车,0.36,-35.71,,6.25,,80505.18,-34.83,,08-29
002721,金一文化,0.05,-37.5,,1.5,,3329.85,-34.85,,08-23
600936,广西广电,0.07,-50.0,,3.52,,12399.68,-35.0,,08-25
600749,西藏旅游,-0.13,-35.08,,-4.84,,-2551.87,-35.06,,08-31
300169,天晟新材,0.01,-35.04,,0.2,,248.28,-35.12,,08-15
600756,浪潮软件,0.04,-38.03,,0.69,,1422.63,-35.17,,08-31
600635,大众公用,0.07,-46.15,,2.82,,20273.46,-35.17,,08-30
300381,溢多利,0.05,-80.89,,1.09,,2086.54,-35.42,,08-29
300558,贝达药业,0.34,-42.37,,6.92,,13708.05,-35.45,,08-22
002296,辉煌科技,0.07,-35.69,,1.61,,2496.85,-35.68,,08-05
300582,英飞特,0.12,-67.57,,6.04,,2385.83,-35.69,,08-15
002813,路畅科技,0.14,-53.33,,2.56,,1718.97,-35.77,,08-17
300363,博腾股份,0.14,-36.36,,4.57,,5961.2,-35.83,,08-26
000554,泰山石油,0.0,-36.0,,0.09,,78.27,-35.85,,08-30
002165,红宝丽,0.07,-41.67,,2.59,,4058.62,-35.87,,07-29
002437,誉衡药业,0.1,-35.88,,5.38,,21916.36,-35.88,,08-26
300615,欣天科技,0.25,-52.32,,5.22,,2021.33,-35.92,,08-18
600301,ST南化,-0.04,-36.17,,-3.57,,-934.59,-36.09,,08-10
002725,跃岭股份,0.11,-38.89,,2.0,,1822.17,-36.11,,08-25
300315,掌趣科技,0.1,-33.33,,3.13,,26711.89,-36.17,,08-26
002584,西陇科学,0.06,-62.5,,2.09,,3524.46,-36.19,,08-25
601991,大唐发电,0.08,-36.16,,2.68,,108077.4,-36.19,,08-16
002418,康盛股份,0.06,-40.0,,3.42,,7228.29,-36.41,,08-19
000702,正虹科技,-0.01,-36.36,,-0.61,,-278.84,-36.6,,08-24
601890,亚星锚链,0.03,-36.7,,0.9,,2648.39,-36.71,,08-29
300360,炬华科技,0.22,-37.14,,6.0,,8015.11,-37.03,,08-29
601008,连云港,0.0,-33.33,,0.12,,386.76,-37.07,,08-26
000558,莱茵体育,0.01,-58.36,,1.11,,1449.98,-37.18,,08-28
002209,达意隆,-0.05,-37.58,,-1.48,,-897.61,-37.6,,08-25
600770,综艺股份,0.02,-33.33,,0.58,,2010.81,-37.69,,08-19
002198,嘉应制药,0.02,-37.9,,1.0,,989.93,-37.91,10派0.4,08-15
002580,圣阳股份,0.05,-58.33,,1.39,,1663.99,-38.49,,08-23
600719,大连热电,0.04,-38.81,,2.25,,1655.68,-38.62,,08-18
002519,银河电子,0.08,-69.23,,2.46,,9085.28,-38.74,,08-15
002364,中恒电气,0.11,-42.11,,2.55,,6013.38,-38.76,,08-25
600783,鲁信创投,0.25,-39.02,,4.97,,18842.5,-38.82,,08-31
300043,星辉娱乐,0.13,-40.91,,6.75,,16467.84,-38.82,,08-25
002059,云南旅游,0.03,-39.11,,1.27,,1903.42,-39.03,,08-24
600266,北京城建,0.17,-39.24,,1.36,,26426.68,-39.23,,08-12
002825,纳尔股份,0.19,-54.76,,3.43,,1922.2,-39.24,,08-08
002015,霞客环保,-0.03,-37.5,,-3.5,,-996.65,-39.26,,08-24
300125,易世达,-0.12,-40.0,,-1.37,,-1407.52,-39.34,,07-25
002655,共达电声,0.01,-50.0,,0.73,,472.44,-39.34,,08-23
600649,城投控股,0.33,-34.0,,4.64,,90300.86,-39.35,,08-31
603258,电魂网络,0.36,-54.43,,5.46,,8609.31,-39.36,,08-08
600006,东风汽车,0.07,-39.39,,2.05,,13477.61,-39.4,,08-30
300265,通光线缆,0.12,-42.86,,4.37,,4199.26,-39.42,,08-15
600734,实达集团,0.08,-61.84,,1.92,,5221.04,-39.47,,08-31
603977,国泰集团,0.15,-53.13,,3.22,,3243.2,-39.62,,08-26
002407,多氟多,0.24,-40.0,,5.65,,15083.08,-39.76,,08-24
300066,三川智慧,0.04,-39.0,,3.01,,4445.77,-39.78,,08-18
002181,粤传媒,-0.04,-39.75,,-1.33,,-5015.23,-39.79,,08-23
600082,海泰发展,-0.03,-40.04,,-1.19,,-1983.83,-40.0,,08-31
600418,江淮汽车,0.18,-53.85,,2.47,,34468.93,-40.31,,08-31
000607,华媒控股,0.03,-40.0,,1.75,,3117.59,-40.41,,08-30
300079,数码科技,0.04,-40.5,,1.68,,5907.4,-40.5,,08-25
000712,锦龙股份,0.11,-38.89,,2.61,,9673.99,-41.2,,08-22
002306,*ST云网,-0.01,-45.0,,,,-848.33,-41.21,,08-29
600865,百大集团,0.09,-43.4,,2.04,,3511.46,-41.27,,08-26
600496,精工钢构,0.04,-41.31,,1.47,,5552.87,-41.35,,08-29
002583,海能达,0.01,-50.0,,0.39,,1838.27,-41.37,,08-28
000882,华联股份,0.01,-50.24,,0.43,,2694.84,-41.45,,08-18
600961,株冶集团,0.01,-50.0,,4.26,,686.47,-41.57,,07-28
603609,禾丰牧业,0.13,-40.91,,3.53,,10810.02,-41.59,,08-24
002653,海思科,0.13,-40.91,,5.93,,13845.34,-41.74,,08-16
300475,聚隆科技,0.15,-41.84,,2.55,,2929.05,-41.86,,08-18
000608,阳光股份,-0.11,-38.89,,-2.81,,-7884.2,-41.91,,08-01
600315,上海家化,0.32,-41.82,,4.02,,21624.23,-41.93,,08-17
000576,广东甘化,-0.05,-42.0,,-1.56,,-2007.53,-41.96,,08-19
002176,江特电机,0.04,-50.0,,1.66,,6207.84,-41.97,,08-08
002467,二六三,0.06,-45.45,,2.74,,4963.37,-42.03,,08-24
600456,宝钛股份,-0.12,-42.15,,-1.54,,-5230.1,-42.16,,08-18
600803,新奥股份,0.1,-41.18,,2.14,,9913.03,-42.3,,08-31
300171,东富龙,0.13,-42.82,,2.77,,8204.08,-42.48,,08-23
300379,东方通,0.03,-76.19,,0.42,,746.49,-42.67,,08-09
600071,凤凰光学,-0.08,-42.7,,-4.87,,-1855.12,-42.69,,08-11
600399,抚顺特钢,0.05,-43.75,,2.91,,5958.84,-42.7,,08-26
601118,海南橡胶,-0.03,-42.73,,-1.55,,-12384.65,-42.76,,08-19
600023,浙能电力,0.18,-41.94,,4.03,,238268.97,-42.77,,08-19
002713,东易日盛,-0.03,-40.0,,-0.84,,-767.99,-42.87,,08-30
300118,东方日升,0.35,-51.97,,4.99,,27343.92,-43.03,,08-19
002395,双象股份,0.06,-43.02,,1.36,,1145.54,-43.06,,08-15
300533,冰川网络,0.51,-56.78,,3.36,,5050.38,-43.08,,08-22
300389,艾比森,0.11,-43.13,,3.49,,3456.86,-43.11,,08-26
300071,华谊嘉信,0.05,-44.44,,3.04,,3672.73,-43.17,,08-25
300534,陇神戎发,0.05,-87.89,,1.96,,1391.73,-43.49,,08-16
603806,福斯特,0.62,-43.64,,5.17,,24971.67,-43.49,,08-16
000421,南京公用,0.12,-43.6,,2.76,,6684.52,-43.57,,08-10
603366,日出东方,0.1,-41.18,,1.99,,7610.15,-43.7,,08-26
600891,秋林集团,0.13,-43.48,,2.72,,7999.77,-43.92,,08-22
002192,融捷股份,0.0,-40.0,,0.09,,62.73,-44.03,,08-29
603177,德创环保,0.06,-57.14,,2.33,,1147.85,-44.05,,08-15
000701,厦门信达,0.0,-96.06,,0.06,,5312.81,-44.06,,08-30
600203,福日电子,0.04,-50.34,,0.91,,2022.67,-44.08,,08-26
600830,香溢融通,0.07,-43.7,,1.49,,3021.81,-44.11,,08-30
603033,三维股份,0.17,-70.18,,1.97,,2174.57,-44.16,,08-15
601005,*ST重钢,-0.23,-42.5,,,,-99848.2,-44.23,,08-31
603637,镇海股份,0.13,-65.79,,2.53,,1635.96,-44.28,,08-15
002819,东方中科,0.06,-58.49,,1.62,,690.7,-44.62,,08-30
002276,万马股份,0.06,-45.45,,1.85,,5718.66,-44.65,10派1,08-21
000977,浪潮信息,0.14,-45.03,,3.59,,14382.74,-44.66,,08-23
002300,太阳电缆,0.07,-56.25,,2.95,,4006.45,-44.69,,08-25
300101,振芯科技,0.04,-44.96,,2.9,,2455.89,-45.01,,08-15
000687,华讯方舟,0.08,-45.18,,4.66,,6414.66,-45.17,,08-29
300069,金利华电,0.09,-47.06,,2.1,,1076.85,-45.39,,08-29
002344,海宁皮城,0.16,-52.94,,2.9,,20889.04,-45.65,,08-25
600215,长春经开,0.03,-45.74,,0.6,,1451.12,-45.76,,08-29
603023,威帝股份,0.06,-45.45,,3.95,,2134.21,-45.76,,08-25
601218,吉鑫科技,0.03,-45.75,,1.28,,3288.0,-45.86,,08-28
002588,史丹利,0.18,-43.75,,4.97,,20435.71,-45.88,,08-24
600446,金证股份,0.02,-46.12,,1.38,,2031.64,-46.06,,08-24
300312,邦讯技术,-0.04,-51.04,,-1.75,,-1406.51,-46.22,,08-29
000633,合金投资,-0.04,-46.34,,-8.39,,-1465.67,-46.38,,08-25
603036,如通股份,0.07,-61.11,,1.53,,1467.59,-46.41,,08-09
600060,海信电器,0.3,-46.47,,2.96,,39602.41,-46.55,,08-18
300414,中光防雷,0.12,-46.96,,2.65,,1971.37,-46.62,,08-25
600288,大恒科技,-0.01,-46.62,,-0.23,,-343.96,-46.62,,08-24
600143,金发科技,0.09,-50.0,,2.45,,23947.28,-46.9,,08-29
300273,和佳股份,0.07,-46.95,,2.3,,5404.47,-46.95,,08-26
300583,赛托生物,0.27,-58.61,,1.93,,2792.5,-46.97,,08-28
000686,东北证券,0.13,-51.85,,1.99,,31094.66,-47.13,,08-26
000533,万家乐,0.04,-46.97,,1.16,,2413.56,-47.17,,08-24
002719,麦趣尔,0.1,-50.0,,0.99,,1135.67,-47.22,,08-19
002041,登海种业,0.14,-47.43,,4.43,,12136.72,-47.42,,08-22
600645,中源协和,0.02,-50.0,,0.55,,838.8,-47.56,,08-31
600299,安迪苏,0.22,-46.34,,4.63,,57737.07,-47.59,,07-27
002297,博云新材,-0.03,-53.1,,-0.75,,-1180.6,-47.65,,08-15
300192,科斯伍德,0.04,-50.0,,1.34,,954.99,-47.73,,08-29
002547,春兴精工,0.05,-44.44,,1.4,,4810.89,-47.83,,08-12
600869,智慧能源,0.05,-51.41,,1.89,,10750.14,-48.18,,08-25
002641,永高股份,0.06,-57.14,,2.46,,6317.15,-48.27,,08-22
002692,睿康股份,0.05,-48.39,,2.29,,3342.5,-48.32,,08-24
600292,远达环保,0.04,-42.86,,0.62,,3013.55,-48.36,,08-30
600485,信威集团,0.25,-47.92,,5.97,,72695.08,-48.45,,08-31
002346,柘中股份,0.09,-50.0,,2.42,,4067.42,-48.95,,08-25
600851,海欣股份,0.05,-48.95,,1.49,,6139.05,-48.98,,08-22
600871,石化油服,-0.16,-49.22,,-31.3,,-228532.4,-49.32,,08-30
300460,惠伦晶体,0.04,-42.86,,0.94,,630.16,-49.7,,08-29
600677,航天通信,0.01,-49.65,,0.24,,754.98,-49.71,,08-26
600747,*ST大控,-0.01,-50.0,,-0.97,,-1905.86,-50.2,,08-31
300019,硅宝科技,0.06,-50.88,,2.54,,1846.58,-50.22,,08-18
600318,新力金融,0.08,-75.76,,3.04,,3965.77,-50.35,,08-12
000908,景峰医药,0.07,-50.37,,2.42,,5870.23,-50.56,,08-11
600365,通葡股份,0.0,-50.0,,0.17,,114.85,-50.6,,08-25
601633,长城汽车,0.27,-50.87,,5.04,,241975.54,-50.87,,08-26
601949,中国出版,0.03,-40.0,,,,3867.75,-51.13,,08-18
002746,仙坛股份,0.2,-58.33,,1.79,,3705.19,-51.49,,08-29
600795,国电电力,0.09,-52.75,,3.38,,177252.65,-51.52,,08-24
300283,温州宏丰,0.02,-50.0,,1.47,,834.4,-51.61,,08-25
000531,穗恒运A,0.16,-51.77,,2.84,,11278.62,-51.76,,08-19
600621,华鑫股份,0.06,-77.78,,1.31,,6765.18,-52.43,,08-24
000611,天首发展,-0.03,-52.55,,-2.24,,-838.08,-52.47,,08-31
300277,海联讯,-0.02,-52.61,,-1.33,,-641.13,-52.53,,08-25
300200,高盟新材,0.07,-61.14,,2.22,,1759.46,-52.58,,08-24
603636,南威软件,0.01,-97.22,,0.96,,864.31,-52.59,,08-23
000027,深圳能源,0.1,-52.7,,1.85,,40331.12,-52.67,,08-26
300520,科大国创,0.02,-85.71,,0.88,,464.91,-52.7,,08-22
600199,金种子酒,0.01,-52.82,,0.23,,508.98,-53.03,,08-30
600216,浙江医药,0.09,-55.24,,1.28,,9016.3,-53.07,,08-29
600026,中远海能,0.21,-53.22,,3.07,,85160.5,-53.22,,08-30
300092,科新机电,0.02,-60.0,,0.96,,495.61,-53.53,,08-25
300569,天能重工,0.34,-80.6,,3.09,,5067.49,-53.75,,08-12
002292,奥飞娱乐,0.1,-56.52,,2.82,,13511.9,-53.8,,08-19
002039,黔源电力,0.15,-54.02,,2.22,,4713.19,-54.01,,08-25
002676,顺威股份,0.02,-75.0,,1.15,,1257.95,-54.01,,08-23
002023,海特高新,0.03,-57.14,,0.7,,2307.86,-54.03,,08-22
000561,烽火电子,0.03,-50.0,,1.43,,1647.52,-54.27,,08-26
002157,正邦科技,0.12,-86.81,,4.48,,27480.82,-54.93,,08-31
600520,中发科技,-0.02,-55.03,,-0.66,,-282.96,-55.13,,08-15
601177,杭齿前进,0.01,-55.08,,0.26,,423.02,-55.15,,08-23
601519,*ST智慧,-0.05,-54.78,,-11.56,,-10264.82,-55.18,,08-26
600595,中孚实业,0.04,-50.0,,1.33,,6461.52,-55.52,,08-31
000509,华塑控股,-0.01,-56.04,,-35.15,,-1081.15,-56.0,,08-26
002208,合肥城建,0.1,-56.03,,1.86,,3082.42,-56.03,,08-23
601375,中原证券,0.03,-70.0,,1.27,,13337.35,-56.44,10派0.73,08-25
300538,同益股份,0.13,-65.79,,1.78,,699.84,-56.57,,08-25
300048,合康新能,0.04,-69.23,,1.77,,4399.12,-56.72,,08-29
002010,传化智联,0.06,-57.14,,1.68,,18942.32,-57.14,,08-22
600369,西南证券,0.06,-60.0,,1.92,,36670.99,-57.38,,08-30
601126,四方股份,0.04,-57.42,,0.86,,3269.77,-57.41,,08-31
600220,江苏阳光,0.02,-57.87,,1.79,,3528.62,-57.93,,08-22
002230,科大讯飞,0.08,-60.0,,1.44,,10728.36,-58.11,,08-10
300020,银江股份,0.13,-58.06,,2.75,,8439.3,-58.26,,08-11
002629,仁智股份,-0.03,-62.5,,-2.13,,-1418.77,-58.36,,08-18
600236,桂冠电力,0.12,-60.09,,5.4,,74191.31,-59.31,,08-31
000875,吉电股份,0.02,-70.5,,0.5,,3793.27,-59.31,,08-25
600209,罗顿发展,-0.04,-59.55,,-2.43,,-1594.56,-59.4,,08-26
600733,S*ST前锋,-0.01,-61.9,,-0.9,,-166.09,-59.5,,08-29
000037,深南电A,-0.04,-55.56,,-1.17,,-2262.92,-59.92,,08-08
002133,广宇集团,0.08,-60.0,,2.15,,6118.69,-60.13,,08-24
300211,亿通科技,0.01,-60.18,,0.55,,272.9,-60.16,,08-18
600802,福建水泥,-0.11,-60.63,,-5.93,,-4306.27,-60.66,,08-22
002708,光洋股份,0.03,-63.32,,0.81,,1234.39,-61.17,,08-22
603528,多伦科技,0.11,-89.33,,4.77,,6581.76,-61.62,,08-18
600149,*ST坊展,-0.01,-63.16,,-3.03,,-548.21,-61.65,,08-31
601901,方正证券,0.1,-61.54,4.43,2.29,1.32,82419.45,-61.71,,08-25
002278,神开股份,-0.03,-62.5,,-0.99,,-1054.15,-61.94,,08-17
002565,顺灏股份,0.02,-66.67,,0.79,,1681.27,-62.18,,08-24
000615,京汉股份,-0.04,-63.0,,-1.71,,-2888.25,-62.45,,08-18
600423,*ST柳化,-0.22,-63.33,,,,-8791.68,-63.28,,08-10
600644,乐山电力,0.11,-63.31,,4.84,,6064.18,-63.29,,08-10
603032,德新交运,0.09,-73.53,,2.92,,1244.63,-63.43,,08-10
603315,福鞍股份,0.05,-63.46,,1.53,,1003.88,-63.47,,08-29
000911,南宁糖业,-0.22,-64.52,,-4.65,,-7258.36,-63.82,,08-23
000899,赣能股份,0.09,-64.2,,1.93,,9163.17,-64.2,,08-25
600532,宏达矿业,-0.05,-64.29,,-1.32,,-2494.54,-64.5,,08-01
600588,用友网络,-0.04,-66.67,3.52,-1.14,-0.39,-6376.87,-64.56,,08-26
600096,云天化,-0.26,-64.61,,-9.21,,-34435.23,-64.79,,08-31
600838,上海九百,0.12,-64.85,,3.97,,5001.85,-64.86,,08-30
600212,江泉实业,0.03,-65.45,,1.88,,1404.73,-65.5,,08-30
600617,国新能源,0.09,-65.61,,2.67,,10029.96,-65.63,,08-29
002204,大连重工,0.01,-63.5,,0.21,,1403.05,-65.85,,08-30
600517,置信电气,0.05,-66.67,,1.93,,6826.6,-65.88,,08-18
300344,太空板业,-0.04,-75.75,,-1.85,,-1200.35,-66.03,,08-29
600376,首开股份,0.07,-78.66,,0.83,,31553.96,-66.35,,08-26
600839,四川长虹,0.03,-66.53,,1.21,,15452.5,-66.55,,08-18
600882,广泽股份,-0.03,-66.67,,-1.06,,-1219.54,-66.66,,08-31
002314,南山控股,0.07,-68.18,,2.12,,13705.26,-66.78,,08-29
300325,德威新材,0.01,-87.5,,0.69,,983.66,-67.02,,08-29
601872,招商轮船,0.1,-67.1,,3.22,,51714.83,-67.11,,08-30
300301,长方集团,0.02,-70.73,,0.58,,1232.07,-67.2,,08-29
600281,太化股份,-0.06,-67.24,,-5.82,,-3115.99,-67.25,,08-19
002552,宝鼎科技,-0.03,-62.5,,-1.16,,-824.34,-67.32,,08-28
600678,四川金顶,-0.02,-67.36,,,,-551.03,-67.4,,08-31
300062,中能电气,0.03,-84.21,,1.08,,940.98,-67.89,,08-26
600662,强生控股,0.03,-67.98,,0.92,,3000.04,-67.99,,08-31
600259,广晟有色,-0.11,-71.05,,-1.68,,-3227.17,-68.02,,08-31
600726,华电能源,0.05,-70.59,,3.04,,10479.17,-68.09,,08-26
002177,御银股份,0.02,-68.24,,1.07,,1796.99,-68.21,,08-30
300645,正元智慧,-0.03,-71.6,,-0.54,,-185.44,-68.47,,08-22
002154,报喜鸟,-0.03,-62.5,,-1.27,,-3060.26,-68.59,,08-19
000061,农产品,0.01,-68.59,,0.21,,1015.54,-68.71,,08-28
002205,国统股份,-0.04,-68.73,,-0.51,,-469.03,-68.75,,08-19
603330,上海天洋,0.15,-75.0,,1.63,,840.72,-68.91,,08-16
600780,通宝能源,0.02,-69.44,,0.54,,2568.93,-69.44,,08-26
600131,岷江水电,0.08,-69.39,,3.53,,3760.3,-69.59,,08-12
600187,国中水务,0.0,-71.94,,0.2,,615.51,-69.62,,08-29
000020,深华发A,0.01,-70.43,,0.67,,214.65,-70.49,,08-29
000537,广宇发展,0.05,-72.22,,1.17,,2676.6,-70.52,,08-08
601313,江南嘉捷,0.07,-70.99,,1.55,,2613.09,-70.55,,08-18
600569,安阳钢铁,0.01,-69.23,,0.57,,2776.3,-70.59,,08-10
002848,高斯贝尔,0.07,-76.08,,1.4,,1070.56,-70.77,,08-22
600975,新五丰,0.06,-72.73,,3.31,,4113.32,-71.16,,08-10
600069,银鸽投资,-0.02,-66.67,,-1.07,,-2160.3,-71.29,,08-24
002134,*ST普林,-0.03,-75.0,,-1.93,,-810.48,-71.55,,07-31
600145,*ST新亿,0.0,-68.75,,0.66,,407.19,-71.61,,08-18
002353,杰瑞股份,0.03,-72.73,,0.39,,3036.57,-71.68,,08-10
300332,天壕环境,0.02,-76.03,,0.49,,1650.83,-72.07,,08-26
600021,上海电力,0.08,-72.29,,1.59,,16519.26,-72.29,,08-26
600751,天海投资,0.01,-72.44,,0.19,,2486.4,-72.55,,08-31
002137,麦达数字,0.06,-73.13,,2.19,,3570.44,-72.61,,08-22
300250,初灵信息,0.06,-73.91,,0.82,,1351.72,-72.88,,08-23
300302,同有科技,0.03,-70.0,,1.65,,1190.79,-72.96,,08-28
002184,海得控制,0.01,-74.89,,0.25,,273.78,-73.0,,07-29
000155,*ST川化,0.06,-90.77,,2.84,,8217.72,-73.14,,08-31
600470,六国化工,-0.02,-72.58,,-0.43,,-867.89,-73.14,,08-19
300142,沃森生物,-0.03,-75.0,,-1.35,,-4301.62,-73.43,,08-23
600416,湘电股份,0.02,-80.0,,0.31,,1932.8,-73.48,,08-31
300540,深冷股份,0.09,-80.85,,1.17,,742.64,-73.89,,08-29
000950,*ST建峰,-0.14,-73.08,,-8.12,,-8095.05,-74.07,,08-23
002054,德美化工,0.06,-74.37,,1.4,,2547.04,-74.41,,08-29
002623,亚玛顿,0.05,-73.68,,0.35,,761.39,-74.64,,08-30
300498,温氏股份,0.35,-79.11,,6.09,,181021.05,-74.95,,08-15
002321,华英农业,0.03,-75.2,,0.7,,1686.71,-75.21,,08-18
600896,览海投资,-0.2,-79.59,,-7.75,,-17709.15,-75.22,,08-25
600545,新疆城建,-0.03,-75.7,,-1.03,,-2047.02,-75.7,10派2.729,08-04
600182,S佳通,0.05,-76.02,,1.9,,1781.91,-76.01,,08-29
600787,中储股份,0.04,-76.06,4.27,1.04,,9820.04,-76.04,,08-31
000668,荣丰控股,-0.03,-80.0,,-0.84,,-502.77,-76.43,,08-25
600455,博通股份,-0.02,-76.0,,-1.19,,-147.31,-76.49,,08-12
600107,美尔雅,-0.01,-77.14,,-0.54,,-294.08,-76.5,,08-30
600686,金龙汽车,0.06,-77.78,,1.07,,3836.62,-76.64,,08-30
300392,腾信股份,0.02,-78.0,,0.96,,590.83,-76.99,,08-26
600583,海油工程,0.05,-75.0,,0.86,,19985.04,-77.03,,08-22
300280,南通锻压,0.01,-77.13,,0.19,,120.93,-77.03,,08-29
600097,开创国际,-0.13,-77.59,,-3.37,,-2710.34,-77.06,,08-18
002289,宇顺电子,-0.19,-77.16,,-6.22,,-3611.0,-77.17,,08-25
600165,新日恒力,-0.02,-76.92,,-1.53,,-1207.77,-77.39,,08-30
600429,三元股份,0.02,-77.44,,0.73,,3453.19,-77.48,,08-26
600481,双良节能,0.01,-77.78,,0.64,,1359.47,-77.79,,08-26
600366,宁波韵升,0.3,-78.36,,3.66,,16184.61,-78.19,,08-22
000670,盈方微,0.01,-78.45,,0.7,,494.23,-78.6,,08-29
002453,天马精化,0.01,-75.0,,0.3,,269.6,-78.64,,08-08
000912,泸天化,-0.07,-77.57,,-40.31,,-3879.8,-78.75,,08-31
